sample_id,dataset,filepath,filename,original_label,unified_label,split,fold
UrbanSound8K_006003,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-2-2.wav,178260-7-2-2.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006004,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-3-0.wav,178260-7-3-0.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006005,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-3-1.wav,178260-7-3-1.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006006,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-3-10.wav,178260-7-3-10.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006007,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-3-11.wav,178260-7-3-11.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006008,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-3-12.wav,178260-7-3-12.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006009,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-3-2.wav,178260-7-3-2.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006010,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-3-3.wav,178260-7-3-3.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006011,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-3-4.wav,178260-7-3-4.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006012,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-3-5.wav,178260-7-3-5.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006013,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-3-6.wav,178260-7-3-6.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006014,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-3-7.wav,178260-7-3-7.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006015,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-3-8.wav,178260-7-3-8.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006016,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-3-9.wav,178260-7-3-9.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006017,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-4-0.wav,178260-7-4-0.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006018,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-4-1.wav,178260-7-4-1.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006019,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-5-0.wav,178260-7-5-0.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006020,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-6-0.wav,178260-7-6-0.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006021,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178260-7-7-0.wav,178260-7-7-0.wav,['jackhammer'],Jackhammer,train,5.0
UrbanSound8K_006022,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178261-7-0-0.wav,178261-7-0-0.wav,['jackhammer'],Jackhammer,train,10.0
UrbanSound8K_006023,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178261-7-1-0.wav,178261-7-1-0.wav,['jackhammer'],Jackhammer,train,10.0
UrbanSound8K_006024,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178261-7-2-0.wav,178261-7-2-0.wav,['jackhammer'],Jackhammer,train,10.0
UrbanSound8K_006025,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178261-7-3-0.wav,178261-7-3-0.wav,['jackhammer'],Jackhammer,train,10.0
UrbanSound8K_006026,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178261-7-3-1.wav,178261-7-3-1.wav,['jackhammer'],Jackhammer,train,10.0
UrbanSound8K_006027,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178261-7-3-2.wav,178261-7-3-2.wav,['jackhammer'],Jackhammer,train,10.0
UrbanSound8K_006028,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178261-7-3-3.wav,178261-7-3-3.wav,['jackhammer'],Jackhammer,train,10.0
UrbanSound8K_006029,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178261-7-3-4.wav,178261-7-3-4.wav,['jackhammer'],Jackhammer,train,10.0
UrbanSound8K_006030,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178261-7-3-5.wav,178261-7-3-5.wav,['jackhammer'],Jackhammer,train,10.0
UrbanSound8K_006031,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178261-7-3-6.wav,178261-7-3-6.wav,['jackhammer'],Jackhammer,train,10.0
UrbanSound8K_006037,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\178520-2-0-11.wav,178520-2-0-11.wav,['children_playing'],Speech,train,2.0
UrbanSound8K_006038,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\178520-2-0-23.wav,178520-2-0-23.wav,['children_playing'],Speech,train,2.0
UrbanSound8K_006039,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\178520-2-0-27.wav,178520-2-0-27.wav,['children_playing'],Speech,train,2.0
UrbanSound8K_006040,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\178520-2-0-28.wav,178520-2-0-28.wav,['children_playing'],Speech,train,2.0
UrbanSound8K_006041,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\178520-2-0-29.wav,178520-2-0-29.wav,['children_playing'],Speech,train,2.0
UrbanSound8K_006042,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\178520-2-0-38.wav,178520-2-0-38.wav,['children_playing'],Speech,train,2.0
UrbanSound8K_006043,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\178520-2-0-39.wav,178520-2-0-39.wav,['children_playing'],Speech,train,2.0
UrbanSound8K_006044,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\178520-2-0-42.wav,178520-2-0-42.wav,['children_playing'],Speech,train,2.0
UrbanSound8K_006045,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\178521-2-0-18.wav,178521-2-0-18.wav,['children_playing'],Speech,train,2.0
UrbanSound8K_006046,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\178521-2-0-2.wav,178521-2-0-2.wav,['children_playing'],Speech,train,2.0
UrbanSound8K_006047,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\178521-2-0-22.wav,178521-2-0-22.wav,['children_playing'],Speech,train,2.0
UrbanSound8K_006048,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\178521-2-0-69.wav,178521-2-0-69.wav,['children_playing'],Speech,train,2.0
UrbanSound8K_006049,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\178521-2-0-7.wav,178521-2-0-7.wav,['children_playing'],Speech,train,2.0
UrbanSound8K_006050,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\178521-2-0-70.wav,178521-2-0-70.wav,['children_playing'],Speech,train,2.0
UrbanSound8K_006051,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\178521-2-0-86.wav,178521-2-0-86.wav,['children_playing'],Speech,train,2.0
UrbanSound8K_006052,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\178521-2-0-93.wav,178521-2-0-93.wav,['children_playing'],Speech,train,2.0
UrbanSound8K_006053,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17853-5-0-0.wav,17853-5-0-0.wav,['engine_idling'],Vehicle,train,3.0
UrbanSound8K_006054,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17853-5-0-1.wav,17853-5-0-1.wav,['engine_idling'],Vehicle,train,3.0
UrbanSound8K_006055,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17853-5-0-10.wav,17853-5-0-10.wav,['engine_idling'],Vehicle,train,3.0
UrbanSound8K_006056,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17853-5-0-11.wav,17853-5-0-11.wav,['engine_idling'],Vehicle,train,3.0
UrbanSound8K_006057,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17853-5-0-12.wav,17853-5-0-12.wav,['engine_idling'],Vehicle,train,3.0
UrbanSound8K_006058,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17853-5-0-13.wav,17853-5-0-13.wav,['engine_idling'],Vehicle,train,3.0
UrbanSound8K_006059,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17853-5-0-14.wav,17853-5-0-14.wav,['engine_idling'],Vehicle,train,3.0
UrbanSound8K_006060,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17853-5-0-15.wav,17853-5-0-15.wav,['engine_idling'],Vehicle,train,3.0
UrbanSound8K_006061,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17853-5-0-2.wav,17853-5-0-2.wav,['engine_idling'],Vehicle,train,3.0
UrbanSound8K_006062,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17853-5-0-3.wav,17853-5-0-3.wav,['engine_idling'],Vehicle,train,3.0
UrbanSound8K_006063,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17853-5-0-4.wav,17853-5-0-4.wav,['engine_idling'],Vehicle,train,3.0
UrbanSound8K_006064,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17853-5-0-5.wav,17853-5-0-5.wav,['engine_idling'],Vehicle,train,3.0
UrbanSound8K_006065,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17853-5-0-6.wav,17853-5-0-6.wav,['engine_idling'],Vehicle,train,3.0
UrbanSound8K_006066,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17853-5-0-7.wav,17853-5-0-7.wav,['engine_idling'],Vehicle,train,3.0
UrbanSound8K_006067,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17853-5-0-8.wav,17853-5-0-8.wav,['engine_idling'],Vehicle,train,3.0
UrbanSound8K_006068,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17853-5-0-9.wav,17853-5-0-9.wav,['engine_idling'],Vehicle,train,3.0
UrbanSound8K_006107,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178825-2-0-4.wav,178825-2-0-4.wav,['children_playing'],Speech,train,5.0
UrbanSound8K_006108,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178825-2-0-53.wav,178825-2-0-53.wav,['children_playing'],Speech,train,5.0
UrbanSound8K_006109,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178825-2-0-62.wav,178825-2-0-62.wav,['children_playing'],Speech,train,5.0
UrbanSound8K_006110,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178825-2-0-70.wav,178825-2-0-70.wav,['children_playing'],Speech,train,5.0
UrbanSound8K_006111,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178825-2-0-74.wav,178825-2-0-74.wav,['children_playing'],Speech,train,5.0
UrbanSound8K_006112,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178825-2-0-9.wav,178825-2-0-9.wav,['children_playing'],Speech,train,5.0
UrbanSound8K_006113,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\178825-2-0-95.wav,178825-2-0-95.wav,['children_playing'],Speech,train,5.0
UrbanSound8K_006114,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178826-2-0-10.wav,178826-2-0-10.wav,['children_playing'],Speech,train,10.0
UrbanSound8K_006115,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178826-2-0-12.wav,178826-2-0-12.wav,['children_playing'],Speech,train,10.0
UrbanSound8K_006116,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178826-2-0-14.wav,178826-2-0-14.wav,['children_playing'],Speech,train,10.0
UrbanSound8K_006117,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178826-2-0-16.wav,178826-2-0-16.wav,['children_playing'],Speech,train,10.0
UrbanSound8K_006118,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178826-2-0-17.wav,178826-2-0-17.wav,['children_playing'],Speech,train,10.0
UrbanSound8K_006119,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178826-2-0-20.wav,178826-2-0-20.wav,['children_playing'],Speech,train,10.0
UrbanSound8K_006120,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178826-2-0-28.wav,178826-2-0-28.wav,['children_playing'],Speech,train,10.0
UrbanSound8K_006121,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\178826-2-0-39.wav,178826-2-0-39.wav,['children_playing'],Speech,train,10.0
UrbanSound8K_006132,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold1\17913-4-0-0.wav,17913-4-0-0.wav,['drilling'],Drill,train,1.0
UrbanSound8K_006133,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold1\17913-4-0-1.wav,17913-4-0-1.wav,['drilling'],Drill,train,1.0
UrbanSound8K_006134,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold1\17913-4-0-2.wav,17913-4-0-2.wav,['drilling'],Drill,train,1.0
UrbanSound8K_006135,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold1\17913-4-1-0.wav,17913-4-1-0.wav,['drilling'],Drill,train,1.0
UrbanSound8K_006136,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold1\17913-4-2-0.wav,17913-4-2-0.wav,['drilling'],Drill,train,1.0
UrbanSound8K_006137,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold4\179212-4-0-0.wav,179212-4-0-0.wav,['drilling'],Drill,train,4.0
UrbanSound8K_006142,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\179725-4-0-0.wav,179725-4-0-0.wav,['drilling'],Drill,train,6.0
UrbanSound8K_006143,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17973-2-0-17.wav,17973-2-0-17.wav,['children_playing'],Speech,train,3.0
UrbanSound8K_006144,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17973-2-0-21.wav,17973-2-0-21.wav,['children_playing'],Speech,train,3.0
UrbanSound8K_006145,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17973-2-0-22.wav,17973-2-0-22.wav,['children_playing'],Speech,train,3.0
UrbanSound8K_006146,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17973-2-0-29.wav,17973-2-0-29.wav,['children_playing'],Speech,train,3.0
UrbanSound8K_006147,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17973-2-0-31.wav,17973-2-0-31.wav,['children_playing'],Speech,train,3.0
UrbanSound8K_006148,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17973-2-0-32.wav,17973-2-0-32.wav,['children_playing'],Speech,train,3.0
UrbanSound8K_006149,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17973-2-0-8.wav,17973-2-0-8.wav,['children_playing'],Speech,train,3.0
UrbanSound8K_006150,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\17973-2-0-9.wav,17973-2-0-9.wav,['children_playing'],Speech,train,3.0
UrbanSound8K_006162,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-1-0.wav,180029-4-1-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006163,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-10-0.wav,180029-4-10-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006164,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-11-0.wav,180029-4-11-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006165,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-12-0.wav,180029-4-12-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006166,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-13-0.wav,180029-4-13-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006167,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-14-0.wav,180029-4-14-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006168,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-15-0.wav,180029-4-15-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006169,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-16-0.wav,180029-4-16-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006170,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-19-0.wav,180029-4-19-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006171,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-2-0.wav,180029-4-2-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006172,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-20-0.wav,180029-4-20-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006173,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-4-0.wav,180029-4-4-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006174,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-5-0.wav,180029-4-5-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006175,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-6-0.wav,180029-4-6-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006176,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-7-0.wav,180029-4-7-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006177,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-8-0.wav,180029-4-8-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006178,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold9\180029-4-9-0.wav,180029-4-9-0.wav,['drilling'],Drill,train,9.0
UrbanSound8K_006189,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-0-16.wav,180125-4-0-16.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006190,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-0-17.wav,180125-4-0-17.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006191,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-1-3.wav,180125-4-1-3.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006192,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-1-5.wav,180125-4-1-5.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006193,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-1-7.wav,180125-4-1-7.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006194,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-1-8.wav,180125-4-1-8.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006195,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-2-1.wav,180125-4-2-1.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006196,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-2-13.wav,180125-4-2-13.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006197,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-2-14.wav,180125-4-2-14.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006198,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-2-15.wav,180125-4-2-15.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006199,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-2-17.wav,180125-4-2-17.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006200,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-3-0.wav,180125-4-3-0.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006201,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-3-1.wav,180125-4-3-1.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006202,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-3-10.wav,180125-4-3-10.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006203,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-3-2.wav,180125-4-3-2.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006204,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-3-22.wav,180125-4-3-22.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006205,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-3-24.wav,180125-4-3-24.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006206,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold5\180125-4-3-4.wav,180125-4-3-4.wav,['drilling'],Drill,train,5.0
UrbanSound8K_006207,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\180126-4-0-0.wav,180126-4-0-0.wav,['drilling'],Drill,train,2.0
UrbanSound8K_006208,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\180126-4-1-0.wav,180126-4-1-0.wav,['drilling'],Drill,train,2.0
UrbanSound8K_006209,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\180126-4-1-1.wav,180126-4-1-1.wav,['drilling'],Drill,train,2.0
UrbanSound8K_006210,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\180126-4-1-2.wav,180126-4-1-2.wav,['drilling'],Drill,train,2.0
UrbanSound8K_006211,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\180126-4-2-0.wav,180126-4-2-0.wav,['drilling'],Drill,train,2.0
UrbanSound8K_006212,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\180126-4-3-0.wav,180126-4-3-0.wav,['drilling'],Drill,train,2.0
UrbanSound8K_006213,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\180126-4-4-0.wav,180126-4-4-0.wav,['drilling'],Drill,train,2.0
UrbanSound8K_006214,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\180126-4-4-1.wav,180126-4-4-1.wav,['drilling'],Drill,train,2.0
UrbanSound8K_006215,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\180126-4-4-2.wav,180126-4-4-2.wav,['drilling'],Drill,train,2.0
UrbanSound8K_006216,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\180127-4-0-0.wav,180127-4-0-0.wav,['drilling'],Drill,train,10.0
UrbanSound8K_006217,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\180127-4-0-1.wav,180127-4-0-1.wav,['drilling'],Drill,train,10.0
UrbanSound8K_006218,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\180127-4-0-10.wav,180127-4-0-10.wav,['drilling'],Drill,train,10.0
UrbanSound8K_006219,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\180127-4-0-11.wav,180127-4-0-11.wav,['drilling'],Drill,train,10.0
UrbanSound8K_006220,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\180127-4-0-12.wav,180127-4-0-12.wav,['drilling'],Drill,train,10.0
UrbanSound8K_006221,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\180127-4-0-13.wav,180127-4-0-13.wav,['drilling'],Drill,train,10.0
UrbanSound8K_006222,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\180127-4-0-14.wav,180127-4-0-14.wav,['drilling'],Drill,train,10.0
UrbanSound8K_006223,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\180127-4-0-15.wav,180127-4-0-15.wav,['drilling'],Drill,train,10.0
UrbanSound8K_006224,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\180127-4-0-16.wav,180127-4-0-16.wav,['drilling'],Drill,train,10.0
UrbanSound8K_006225,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\180127-4-0-17.wav,180127-4-0-17.wav,['drilling'],Drill,train,10.0
UrbanSound8K_006226,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\180127-4-0-18.wav,180127-4-0-18.wav,['drilling'],Drill,train,10.0
UrbanSound8K_006227,UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold10\180127-4-0-19.wav,180127-4-0-19.wav,['drilling'],Drill,train,10.0
